110 0.024 14.125 77.554 182.358 91.679 0.568
110 0.027 8.3 62.9815 141.563 71.2815 0.6655
110 0.03 4.915 50.1805 109.191 55.0955 0.7295
110 0.033 2.84 42.6075 89.895 45.4475 0.7985
110 0.036 1.4875 33.1185 68.212 34.606 0.864
110 0.039 0.6685 24.584 49.505 25.2525 0.919
110 0.042 0.3915 20.7925 41.368 21.184 0.945
110 0.045 0.195 17.7375 34.865 17.9325 0.972
110 0.048 0.048 13.362 25.82 13.41 0.99
110 0.051 0.0435 12.2915 23.67 12.335 0.9915
110 0.054 0.013 10.785 20.596 10.798 0.997
110 0.057 0.009 9.582 18.182 9.591 0.998
110 0.06 0 8.5855 16.171 8.5855 1
115 0 1 0 1 1 0
115 0.003 7.3635 2.6225 18.972 9.986 0.0895
115 0.006 19.1445 15.0035 67.296 34.148 0.155
115 0.009 27.8755 36.1225 126.996 63.998 0.25
115 0.012 29.5455 56.7095 171.51 86.255 0.31
115 0.015 25.467 66.2185 182.371 91.6855 0.409
115 0.018 20.107 72.9495 185.113 93.0565 0.4645
115 0.021 12.729 62.208 148.874 74.937 0.5725
115 0.024 8.6525 59.8775 136.06 68.53 0.6255
115 0.027 5.036 47.0705 103.213 52.1065 0.704
115 0.03 2.709 37.2595 78.937 39.9685 0.7915
115 0.033 1.277 27.278 56.11 28.555 0.8645
115 0.036 0.663 22.875 46.076 23.538 0.9155
115 0.039 0.2925 17.14 33.865 17.4325 0.958
115 0.042 0.128 14.451 28.158 14.579 0.9775
115 0.045 0.0355 11.929 22.929 11.9645 0.9905
115 0.048 0.023 11.2905 21.627 11.3135 0.9945
115 0.051 0.0145 9.302 17.633 9.3165 0.9965
115 0.054 0.0035 8.506 16.019 8.5095 0.9995
115 0.057 0 7.765 14.53 7.765 1
115 0.06 0 7.144 13.288 7.144 1
120 0 1 0 1 1 0
120 0.003 7.0645 2.6575 18.444 9.722 0.085
120 0.006 16.7835 14.464 61.495 31.2475 0.183
120 0.009 23.001 32.8445 110.691 55.8455 0.2625
120 0.012 22.085 46.822 136.814 68.907 0.355
120 0.015 18.549 56.1425 148.383 74.6915 0.4395
120 0.018 14.021 58.041 143.124 72.062 0.5225
120 0.021 8.82 51.605 119.85 60.425 0.596
120 0.024 4.802 42.1555 92.915 46.9575 0.6955
120 0.027 2.307 31.2035 66.021 33.5105 0.8065
120 0.03 1.324 25.4935 52.635 26.8175 0.8585
120 0.033 0.5685 20.3825 40.902 20.951 0.9205
120 0.036 0.2465 16.334 32.161 16.5805 0.956
120 0.039 0.075 12.472 24.094 12.547 0.9835
120 0.042 0.04 11.3415 21.763 11.3815 0.991
120 0.045 0.0195 9.7655 18.57 9.785 0.994
120 0.048 0.0045 8.463 15.935 8.4675 0.999
120 0.051 0 7.6975 14.395 7.6975 1
120 0.054 0 6.897 12.794 6.897 1
120 0.057 0 6.5445 12.089 6.5445 1
120 0.06 0 6.0225 11.045 6.0225 1
125 0 1 0 1 1 0
125 0.003 6.9925 2.733 18.451 9.7255 0.082
125 0.006 15.4795 13.9825 57.924 29.462 0.2025
125 0.009 19.133 29.6305 96.527 48.7635 0.2935
125 0.012 18.8745 43.9825 124.714 62.857 0.3675
125 0.015 13.3575 45.5095 116.734 58.867 0.4975
125 0.018 9.6855 48.4885 115.348 58.174 0.5525
