0.08 0.021 0.3765 0.225005 0.0245 469.143 0.6235 30.7346 0.9545 192.593 2000
0.08 0.024 0.3775 0.213648 0.02 422.1 0.6225 31.9438 0.9655 191.055 2000
0.08 0.027 0.3835 0.213059 0.0245 373.469 0.6165 31.0178 0.9675 189.855 2000
0.08 0.03 0.3405 0.174283 0.0135 363.593 0.6595 36.1016 0.9795 170.34 2000
0.08 0.033 0.353 0.190219 0.021 340.048 0.647 39.0904 0.979 179.757 2000
0.08 0.036 0.32 0.164188 0.017 408.529 0.68 39.511 0.9895 162.627 2000
0.08 0.039 0.315 0.163915 0.018 316.583 0.685 37.7445 0.9925 151.507 2000
0.08 0.042 0.283 0.139799 0.021 295.381 0.717 40.2608 0.997 139.993 2000
0.08 0.045 0.278 0.140812 0.0205 282.171 0.722 41.2798 0.997 136.384 2000
0.08 0.048 0.303 0.144812 0.0195 277.154 0.697 44.269 0.997 140.907 2000
0.08 0.051 0.2885 0.143036 0.0175 290.029 0.7115 40.8391 0.997 134.404 2000
0.08 0.054 0.255 0.118521 0.0205 267.22 0.745 41.8631 0.9985 119.018 2000
0.08 0.057 0.2655 0.134436 0.029 249.793 0.7345 42.4466 0.9995 120.428 2000
0.08 0.06 0.259 0.126908 0.024 299.083 0.741 41.496 0.999 115.679 2000
0.1 0 0.554 0.554 0.554 364.763 0.446 6.16031 1 204.826 2000
0.1 0.003 0.548 0.490535 0.4045 412.422 0.452 7.15487 1 222.434 2000
0.1 0.006 0.5585 0.457571 0.2935 445.831 0.4415 11.205 0.9945 243.552 2000
0.1 0.009 0.5295 0.399498 0.1715 451.385 0.4705 16.5324 0.9875 245.245 2000
0.1 0.012 0.512 0.379212 0.139 446.205 0.488 18.6086 0.981 238.861 2000
0.1 0.015 0.51 0.354602 0.087 441.011 0.49 19.9337 0.9775 241.52 2000
0.1 0.018 0.4965 0.336985 0.0665 440.316 0.5035 22.3873 0.98 235.119 2000
0.1 0.021 0.47 0.303521 0.0645 386.798 0.53 29.7462 0.978 218.281 2000
0.1 0.024 0.4675 0.293429 0.0475 357.242 0.5325 30.6516 0.982 214.63 2000
0.1 0.027 0.4585 0.286504 0.0465 354.849 0.5415 36.8532 0.9835 211.185 2000
0.1 0.03 0.436 0.280375 0.04 379.962 0.564 34.4246 0.9895 206.37 2000
0.1 0.033 0.413 0.250229 0.0435 335.701 0.587 39.2768 0.9875 189.569 2000
0.1 0.036 0.3935 0.238228 0.0445 303.146 0.6065 37.8087 0.997 170.221 2000
0.1 0.039 0.3975 0.224378 0.0335 339.03 0.6025 43.2714 0.995 176.425 2000
0.1 0.042 0.3615 0.201671 0.033 328.061 0.6385 42.8661 0.995 158.991 2000
0.1 0.045 0.389 0.219231 0.044 304.477 0.611 43.7651 0.997 161.229 2000
0.1 0.048 0.328 0.183156 0.0445 269.809 0.672 46.6674 0.9985 140.228 2000
0.1 0.051 0.3485 0.191607 0.034 299.956 0.6515 45.8987 0.9975 143.089 2000
0.1 0.054 0.313 0.168652 0.0295 269.424 0.687 43.7715 0.999 129.465 2000
0.1 0.057 0.3315 0.165102 0.038 253.776 0.6685 42.6185 0.999 128.167 2000
0.1 0.06 0.3115 0.166919 0.0325 274.938 0.6885 45.626 1 128.636 2000
